event_type,event_cause,priority,requires_road_closure,zone,junction,start_datetime,end_datetime,latitude,longitude,hour,weekday,is_weekend,time_of_day,duration_minutes,congestion_score,congestion_proxy_label
unplanned,pot_holes,Low,True,Unknown,Unknown,2024-04-02 07:06:34.361000+00:00,2024-04-10 17:08:46.593387998+00:00,12.9478362,77.5738065,7.0,1.0,0,night,12122.203873133334,10.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 04:52:04.842000+00:00,2024-04-02 05:33:11.006789502+00:00,12.9374504,77.602993,4.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,True,Unknown,Unknown,2024-04-02 05:29:57.832000+00:00,2024-04-02 06:11:03.996789502+00:00,13.020097,77.6188953,5.0,1.0,0,night,41.102746491666664,13.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-04-02 07:28:26.350000+00:00,2024-04-02 14:24:34.568143498+00:00,12.9775355,77.5455684,7.0,1.0,0,night,416.1369690583333,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 08:48:40.926000+00:00,2024-04-02 09:29:47.090789502+00:00,12.9623636,77.5645703,8.0,1.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 07:32:27.344000+00:00,2024-04-02 08:07:38.554634+00:00,12.9666084,77.5739023,7.0,1.0,0,night,35.1868439,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 06:23:09.276000+00:00,2024-04-02 07:04:15.440789502+00:00,12.9661497,77.5874534,6.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 08:58:07.976000+00:00,2024-04-02 10:08:58.662591002+00:00,12.9698153,77.5873976,8.0,1.0,0,morning_peak,70.84477651666666,15.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 07:53:58.508000+00:00,2024-04-02 08:35:04.672789502+00:00,12.9464543,77.496419,7.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 09:09:56.885000+00:00,2024-04-02 09:51:03.049789502+00:00,12.9557282,77.7186721,9.0,1.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 06:32:27.250000+00:00,2024-04-02 07:13:33.414789502+00:00,13.0537555,77.5931842,6.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 07:34:00.078000+00:00,2024-04-02 08:15:06.242789502+00:00,13.0098089,77.5542196,7.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 06:43:14.981000+00:00,2024-04-02 07:24:21.145789502+00:00,13.0535122,77.5933869,6.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 06:36:19.591000+00:00,2024-04-02 07:17:25.755789502+00:00,13.1017012,77.5989839,6.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 06:49:13.327000+00:00,2024-04-02 07:30:19.491789502+00:00,12.9734167,77.530222,6.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 19:01:52.706000+00:00,2024-04-02 19:40:04.746156998+00:00,12.91263873,77.48523704,19.0,1.0,0,evening_peak,38.20066928333333,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 19:08:33.096000+00:00,2024-04-02 19:49:39.260789502+00:00,12.9228895,77.6705524,19.0,1.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,others,High,False,Unknown,Unknown,2024-04-02 20:45:04.081000+00:00,2024-04-03 00:46:06.977756002+00:00,13.1505659,77.6197236,20.0,1.0,0,night,241.04827926666667,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 19:51:57.701000+00:00,2024-04-02 20:38:49.129905998+00:00,12.9568266,77.702037,19.0,1.0,0,evening_peak,46.857148433333336,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 18:25:47.221000+00:00,2024-04-02 19:06:53.385789502+00:00,12.9276924,77.680652,18.0,1.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 20:24:24.222000+00:00,2024-04-02 21:28:47.329257+00:00,12.9575781,77.5861908,20.0,1.0,0,night,64.38512095,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 18:30:06.488000+00:00,2024-04-02 19:11:12.652789502+00:00,13.0280704,77.6324867,18.0,1.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,tree_fall,High,False,Unknown,Unknown,2024-04-02 20:54:32.794000+00:00,2024-04-03 07:19:47.189716+00:00,13.0264,77.544019,20.0,1.0,0,night,625.2399286,13.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 21:06:44.335000+00:00,2024-04-02 21:47:50.499789502+00:00,12.9952935,77.6668596,21.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-04-02 21:30:03.600000+00:00,2024-04-09 07:26:22.928547498+00:00,12.9059931,77.6014375,21.0,1.0,0,night,9236.322142458333,11.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 20:32:56.283000+00:00,2024-04-02 21:14:02.447789502+00:00,12.9882485,77.511503,20.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 20:35:30.969000+00:00,2024-04-02 21:16:37.133789502+00:00,13.0930614,77.5959276,20.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 20:04:00.322000+00:00,2024-04-02 20:45:06.486789502+00:00,12.9602493,77.5567474,20.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 22:47:40.804000+00:00,2024-04-02 23:28:46.968789502+00:00,13.0959631,77.5939992,22.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 22:57:39.308000+00:00,2024-04-02 23:12:55.509592999+00:00,13.02041435,77.58404933,22.0,1.0,0,night,15.27002655,12.0,Medium
planned,public_event,High,False,Unknown,Unknown,2024-04-02 22:52:09.622000+00:00,2024-04-02 22:52:46+00:00,12.9718847,77.6068766,22.0,1.0,0,night,0.6063,10.0,Medium
unplanned,others,High,True,Unknown,Unknown,2024-04-02 23:12:54.639000+00:00,2024-04-17 21:22:17.741028+00:00,12.9247047,77.6182496,23.0,1.0,0,night,21489.385033799997,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 21:24:05.026000+00:00,2024-04-02 22:05:11.190789502+00:00,13.0000669,77.5840462,21.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 00:03:42.292000+00:00,2024-04-03 01:01:57.900806998+00:00,12.9735078,77.6144939,0.0,2.0,0,night,58.26014678333333,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 00:27:18.234000+00:00,2024-04-03 01:02:14.288122002+00:00,12.9734934,77.6143989,0.0,2.0,0,night,34.93423536666667,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 21:47:23.032000+00:00,2024-04-02 22:28:29.196789502+00:00,12.9173731,77.6226726,21.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 23:01:29.818000+00:00,2024-04-02 23:42:35.982789502+00:00,12.9609952,77.5126225,23.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-02 23:06:45.972000+00:00,2024-04-02 23:47:52.136789502+00:00,12.975057,77.5524102,23.0,1.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 00:35:41.835000+00:00,2024-04-03 01:16:47.999789502+00:00,13.0443009,77.5563891,0.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 22:14:04.837000+00:00,2024-04-02 22:55:11.001789502+00:00,12.9773195,77.5740417,22.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 01:57:01.824000+00:00,2024-04-03 02:56:20.166484998+00:00,13.0180242,77.5586509,1.0,2.0,0,night,59.305708083333336,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-02 23:40:04.527000+00:00,2024-04-03 00:21:10.691789502+00:00,12.8268178,77.6822591,23.0,1.0,0,night,41.102746491666664,8.0,Low
unplanned,others,High,False,Unknown,Unknown,2024-04-03 03:21:47.046000+00:00,2024-04-03 10:17:55.264143498+00:00,12.9775169,77.6072799,3.0,2.0,0,night,416.1369690583333,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 00:46:14.172000+00:00,2024-04-03 01:27:20.336789502+00:00,13.04344,77.5601033,0.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 00:37:34.801000+00:00,2024-04-03 01:18:40.965789502+00:00,13.0437467,77.559835,0.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 03:20:01.908000+00:00,2024-04-03 05:10:07.123477002+00:00,12.9338744,77.6899073,3.0,2.0,0,night,110.08692461666666,12.0,Medium
unplanned,vehicle_breakdown,High,True,Unknown,Unknown,2024-04-03 01:25:12.551000+00:00,2024-04-03 02:06:18.715789502+00:00,12.9604335,77.5592518,1.0,2.0,0,night,41.102746491666664,17.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 03:31:30.763000+00:00,2024-04-03 05:27:10.271852002+00:00,12.9726633,77.5947383,3.0,2.0,0,night,115.65848086666666,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-03 03:38:44.805000+00:00,2024-04-03 03:50:30.227821002+00:00,12.91698635,77.67344311,3.0,2.0,0,night,11.757047016666666,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 04:59:48.351000+00:00,2024-04-03 05:41:42.377185998+00:00,12.9645696,77.57401,4.0,2.0,0,night,41.90043643333333,12.0,Medium
unplanned,congestion,High,False,Unknown,Unknown,2024-04-03 04:55:17.560000+00:00,2024-04-03 06:06:49.678769002+00:00,13.0445804,77.5829928,4.0,2.0,0,night,71.53531281666667,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 04:58:33.118000+00:00,2024-04-03 05:39:39.282789502+00:00,12.96447,77.5742107,4.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,others,Low,False,Unknown,Unknown,2024-04-03 05:08:10.357000+00:00,2024-04-03 05:56:56.799395002+00:00,12.9714236,77.5979847,5.0,2.0,0,night,48.774039916666666,5.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-03 05:13:42.275000+00:00,2024-04-03 06:15:20.022393002+00:00,12.9341239,77.6299902,5.0,2.0,0,night,61.62912321666667,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 03:16:35.676000+00:00,2024-04-03 03:57:41.840789502+00:00,12.9775343,77.6072415,3.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-04-03 04:06:57.445000+00:00,2024-04-03 04:48:03.609789502+00:00,12.9818652,77.7519779,4.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 04:09:22.337000+00:00,2024-04-03 04:50:28.501789502+00:00,12.9836542,77.5294677,4.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 05:50:02.058000+00:00,2024-04-03 08:35:21.356461002+00:00,13.014139,77.5837383,5.0,2.0,0,night,165.32164101666666,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 05:44:41.077000+00:00,2024-04-03 06:25:47.241789502+00:00,13.06862592,77.59306326,5.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 02:50:20.204000+00:00,2024-04-03 03:31:26.368789502+00:00,13.0439727,77.5477115,2.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 06:34:08.261000+00:00,2024-04-03 07:10:46.591632998+00:00,13.0287725,77.540212,6.0,2.0,0,night,36.63884388333334,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 05:13:33.210000+00:00,2024-04-03 05:54:39.374789502+00:00,12.9978827,77.5514879,5.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,tree_fall,High,False,Unknown,Unknown,2024-04-03 06:35:12.709000+00:00,2024-04-03 17:10:09.507497002+00:00,13.0024775,77.6631382,6.0,2.0,0,night,634.9466416166667,13.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 06:41:11.272000+00:00,2024-04-05 20:09:31.117295002+00:00,13.0104231,77.6974729,6.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 06:44:10.289000+00:00,2024-04-03 17:19:07.087497002+00:00,12.9881252,77.7324221,6.0,2.0,0,night,634.9466416166667,9.0,Low
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 06:44:43.770000+00:00,2024-04-06 06:57:40.053055998+00:00,12.9952874,77.6664068,6.0,2.0,0,night,4332.938050933333,14.0,Medium
unplanned,tree_fall,High,False,Unknown,Unknown,2024-04-03 06:49:05.074000+00:00,2024-04-03 17:24:01.872497002+00:00,13.0089551,77.6622898,6.0,2.0,0,night,634.9466416166667,13.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 06:46:44.738000+00:00,2024-04-05 20:15:04.583295002+00:00,12.9967093,77.7183645,6.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 06:52:20.474000+00:00,2024-04-03 17:27:17.272497002+00:00,12.9870683,77.6638117,6.0,2.0,0,night,634.9466416166667,9.0,Low
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 06:52:50.391000+00:00,2024-04-03 09:39:48.198106002+00:00,12.9962646,77.5846917,6.0,2.0,0,night,166.96345176666668,14.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 06:47:28.920000+00:00,2024-04-03 10:08:10.461615+00:00,12.9937741,77.5957802,6.0,2.0,0,night,200.69236025,10.0,Medium
unplanned,tree_fall,High,True,Unknown,Unknown,2024-04-03 07:06:03.851000+00:00,2024-04-03 08:37:17.002473002+00:00,13.0427175,77.6122126,7.0,2.0,0,night,91.21919121666666,18.0,High
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:01:42.800000+00:00,2024-04-05 20:30:02.645295002+00:00,13.0098946,77.5906027,7.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-04-03 07:11:23.135000+00:00,2024-04-03 22:37:07.370880998+00:00,13.0283454,77.5792081,7.0,2.0,0,night,925.7372646833334,14.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:09:54.594000+00:00,2024-04-03 23:56:04.524361998+00:00,13.1090517,77.580184,7.0,2.0,0,night,1006.1655060333334,10.0,Medium
unplanned,tree_fall,High,True,Unknown,Unknown,2024-04-03 07:07:47.556000+00:00,2024-04-04 07:27:59.645788002+00:00,13.04319605,77.60986939,7.0,2.0,0,night,1460.2014964666666,18.0,High
unplanned,accident,Low,False,Unknown,Unknown,2023-11-28 03:38:36.583000+00:00,2023-11-28 04:20:18.876344500+00:00,13.23270327,77.71303552,3.0,1.0,0,night,41.704889075,11.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 07:12:10.845000+00:00,2024-04-03 07:59:14.299692+00:00,13.04625027,77.591725,7.0,2.0,0,night,47.057578199999995,14.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 07:18:03.945000+00:00,2024-04-03 12:08:43.179001002+00:00,13.0272956,77.5421344,7.0,2.0,0,night,290.6539000166667,14.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:20:15.648000+00:00,2024-04-05 20:48:35.493295002+00:00,12.9683974,77.5749309,7.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:16:23.425000+00:00,2024-04-05 20:44:43.270295002+00:00,12.9683621,77.5749043,7.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,others,Low,False,Unknown,Unknown,2024-04-03 07:20:58.087000+00:00,2024-04-03 23:56:06.506672998+00:00,13.115836,77.5783772,7.0,2.0,0,night,995.1403278833333,5.0,Low
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:22:49.883000+00:00,2024-04-08 22:08:00.838952+00:00,12.9805205,77.5708724,7.0,2.0,0,night,8085.1825991999995,10.0,Medium
unplanned,accident,Low,False,East Zone 2,Unknown,2023-11-28 04:13:02.377000+00:00,2023-11-28 04:54:44.670344500+00:00,13.03322531,77.72154725,4.0,1.0,0,night,41.704889075,11.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 07:24:11.255000+00:00,2024-04-03 08:05:41.698564999+00:00,12.9634233,77.5675933,7.0,2.0,0,night,41.50739275,14.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 07:23:07.667000+00:00,2024-04-05 20:51:27.512295002+00:00,12.9591301,77.7464985,7.0,2.0,0,night,3688.3307549166666,14.0,Medium
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-04-03 07:26:06.765000+00:00,2024-04-03 22:36:48.042751002+00:00,13.0289627,77.5786285,7.0,2.0,0,night,910.6879625166667,14.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 07:20:53.423000+00:00,2024-04-06 07:37:52.126106+00:00,12.9590844,77.7465505,7.0,2.0,0,night,4336.9783851,14.0,Medium
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 07:34:34.496000+00:00,2024-04-05 05:45:24.467319002+00:00,13.1071128,77.60332,7.0,2.0,0,night,2770.8328553166666,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 05:31:32.100000+00:00,2024-04-03 06:12:38.264789502+00:00,13.0414722,77.5469943,5.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,tree_fall,High,False,Unknown,Unknown,2024-04-03 07:42:22.344000+00:00,2024-04-03 12:08:41.003971002+00:00,13.0218972,77.5518195,7.0,2.0,0,night,266.31099951666664,13.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 05:16:19.712000+00:00,2024-04-03 05:57:25.876789502+00:00,12.9978644,77.5514768,5.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:41:07.365000+00:00,2024-04-05 21:09:27.210295002+00:00,12.97321487,77.56752566,7.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:43:26.029000+00:00,2024-04-03 08:14:18.935135002+00:00,12.97135887,77.56655109,7.0,2.0,0,night,30.881768916666665,10.0,Medium
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-04-03 07:43:56.285000+00:00,2024-04-03 18:18:53.083497002+00:00,13.0287539,77.5789947,7.0,2.0,0,night,634.9466416166667,14.0,Medium
unplanned,water_logging,Low,False,Unknown,Unknown,2024-04-03 07:51:47.304000+00:00,2024-04-05 21:20:07.149295002+00:00,12.9875054,77.7408653,7.0,2.0,0,night,3688.3307549166666,10.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 07:55:49.960000+00:00,2024-04-03 08:14:39.878198002+00:00,12.9902133,77.766255,7.0,2.0,0,night,18.83196996666667,9.0,Low
unplanned,water_logging,High,False,Unknown,Unknown,2024-04-03 08:00:10.675000+00:00,2024-04-03 08:22:39.421097002+00:00,13.0423168,77.5143636,8.0,2.0,0,morning_peak,22.479101616666664,17.0,High
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-04-03 08:05:41.472000+00:00,2024-04-03 18:40:38.270497002+00:00,13.0588906,77.5590847,8.0,2.0,0,morning_peak,634.9466416166667,17.0,High
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 08:11:10.199000+00:00,2024-04-03 18:46:06.997497002+00:00,13.0663967,77.5703,8.0,2.0,0,morning_peak,634.9466416166667,12.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 08:34:39.394000+00:00,2024-04-03 19:09:36.192497002+00:00,13.0352824,77.5370657,8.0,2.0,0,morning_peak,634.9466416166667,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 08:31:52.609000+00:00,2024-04-03 08:59:28.608863002+00:00,13.0423867,77.5143903,8.0,2.0,0,morning_peak,27.599997716666667,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 08:14:25.040000+00:00,2024-04-03 08:55:31.204789502+00:00,13.0938474,77.5970214,8.0,2.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,tree_fall,High,False,Unknown,Unknown,2024-04-03 08:35:45.197000+00:00,2024-04-03 09:09:38.310797+00:00,13.0117307,77.5519405,8.0,2.0,0,morning_peak,33.88522995,16.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 08:44:43.840000+00:00,2024-04-03 08:59:26.499968998+00:00,13.0389135,77.5201138,8.0,2.0,0,morning_peak,14.710999483333334,15.0,High
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 08:45:24.544000+00:00,2024-04-03 19:20:21.342497002+00:00,13.0412729,77.5288551,8.0,2.0,0,morning_peak,634.9466416166667,12.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-04-03 08:46:55.832000+00:00,2024-04-03 19:21:52.630497002+00:00,13.0412713,77.5294692,8.0,2.0,0,morning_peak,634.9466416166667,12.0,Medium
unplanned,congestion,High,False,Unknown,Unknown,2024-04-03 06:41:19.629000+00:00,2024-04-03 07:52:51.747769002+00:00,13.0020662,77.6630465,6.0,2.0,0,night,71.53531281666667,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 09:49:00.728000+00:00,2024-04-03 10:29:35.600118998+00:00,12.9507593,77.5373271,9.0,2.0,0,morning_peak,40.58120198333334,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-04-03 09:47:32.150000+00:00,2024-04-03 10:28:38.314789502+00:00,12.929437,77.6833151,9.0,2.0,0,morning_peak,41.102746491666664,15.0,High
